Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual Information
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,sv,1,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,bg,0.9848,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,hr,0.9683,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,cs,0.9541,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,da,0.9373,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,nl,0.9731,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,en,0.9847,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,et,0.9337,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,fi,0.9551,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,fr,0.9788,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,de,0.9806,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,el,0.9728,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,hu,0.9626,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,ga,0.9232,Google Ads Safety Automated Classification System
