Applicability,Service,Reporting period,Category of incompatibility with the provider's terms and conditions,"Description of the sub-category ""Other""",Number of measures taken at the provider's own initiative,Number of measures taken after detection with solely automated means,Visibility restriction Removal,Visibility restriction Disable,Visibility restriction Demoted,Visibility restriction Age restricted,Visibility restriction Interaction restricted,Visibility restriction Labelled,Visibility restriction Other,Monetary restriction Suspension,Monetary restriction Termination,Monetary restriction Other,Provision of the service Suspension,Provision of the service Termination,Account restriction Suspension,Account restriction Termination,Contextual Information on Number of measures taken at the provider's own initiative,Contextual Information on Number of measures taken after detection with solely automated means,Contextual Information on Visibility restriction Removal,Contextual Information on Visibility restriction Disable,Contextual Information on Visibility restriction Demoted,Contextual Information on Visibility restriction Age restricted,Contextual Information on Visibility restriction Interaction restricted,Contextual Information on Visibility restriction Labelled,Contextual Information on Visibility restriction Other,Contextual Information on Monetary restriction Suspension,Contextual Information on Monetary restriction Termination,Contextual Information on Monetary restriction Other,Contextual Information on Provision of the service Suspension,Contextual Information on Provision of the service Termination,Contextual Information on Account restriction Suspension,Contextual Information on Account restriction Termination
All,Ceneo.pl,2025-01-01/2025-12-110,KEYWORD_UNSAFE_PRODUCTS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,Ceneo.pl,2025-01-01/2025-12-111,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,Ceneo.pl,2025-01-01/2025-12-31,STATEMENT_CATEGORY_VIOLENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Ceneo.pl,2025-01-01/2025-12-113,KEYWORD_COORDINATED_HARM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,Ceneo.pl,2025-01-01/2025-12-114,KEYWORD_INCITEMENT_VIOLENCE_HATRED,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,Ceneo.pl,2025-01-01/2025-12-115,KEYWORD_HUMAN_EXPLOITATION,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,Ceneo.pl,2025-01-01/2025-12-116,KEYWORD_HUMAN_TRAFFICKING,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,Ceneo.pl,2025-01-01/2025-12-117,KEYWORD_TRAFFICKING_WOMEN_GIRLS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,Ceneo.pl,2025-01-01/2025-12-118,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,Ceneo.pl,2025-01-01/2025-12-31,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Ceneo.pl,2025-01-01/2025-12-120,KEYWORD_ADULT_SEXUAL_MATERIAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,Ceneo.pl,2025-01-01/2025-12-121,KEYWORD_AGE_SPECIFIC_RESTRICTIONS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,Ceneo.pl,2025-01-01/2025-12-122,KEYWORD_GEOGRAPHICAL_REQUIREMENTS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,Ceneo.pl,2025-01-01/2025-12-123,KEYWORD_GOODS_SERVICES_NOT_PERMITTED,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,Ceneo.pl,2025-01-01/2025-12-124,KEYWORD_LANGUAGE_REQUIREMENTS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,Ceneo.pl,2025-01-01/2025-12-125,KEYWORD_NUDITY,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,Ceneo.pl,2025-01-01/2025-12-126,KEYWORD_OTHER,Różnorodne sprawy dotyczące naruszeń prawa lub regulaminu. Wiele z nich odnosiło się do podejrzeń naruszenia z zakresu prawa własności intelektualnej /przemysłowej bądź ogólnie do działalności użytkownika biznesowego wykorzystującego znaki towarowe lub logotypy podczas korzystania z serwisu do prezentacji i promocji produktów badź użytkownika niebiznesowego naruszającego regulaminowe zasady zamieszczania w serwisie wypowiedzi. Niektóre sprawy dotyczyły podejrzenia nieprawdziwości wypowiedzi (opinii) bądź innego podejrzenia naruszenia warunków regulaminowych serwisu lub podejrzenia nieprawidłowości informacji przy ofertach w kontekście potencjalnego wprowadzania w błąd.,114,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
