Applicability,Service,Reporting period,Category of incompatibility with the provider's terms and conditions,"Description of the sub-category ""Other""",Number of measures taken at the provider's own initiative ,Number of measures taken after detection with solely automated means ,Visibility restriction Removal,Visibility restriction Disable,Visibility restriction Demoted,Visibility restriction Age restricted,Visibility restriction Interaction restricted,Visibility restriction Labelled ,Visibility restriction Other,Monetary restriction Suspension,Monetary restriction Termination,Monetary restriction Other,Provision of the service Suspension,Provision of the service Termination,Account restriction Suspension,Account restriction Termination,Contextual Information on Number of measures taken at the provider's own initiative ,Contextual Information on Number of measures taken after detection with solely automated means ,Contextual Information on Visibility restriction Removal,Contextual Information on Visibility restriction Disable,Contextual Information on Visibility restriction Demoted,Contextual Information on Visibility restriction Age restricted,Contextual Information on Visibility restriction Interaction restricted,Contextual Information on Visibility restriction Labelled ,Contextual Information on Visibility restriction Other,Contextual Information on Monetary restriction Suspension,Contextual Information on Monetary restriction Termination,Contextual Information on Monetary restriction Other,Contextual Information on Provision of the service Suspension,Contextual Information on Provision of the service Termination,Contextual Information on Account restriction Suspension,Contextual Information on Account restriction Termination
All,Instagram,2026-01-01/2026-06-30,KEYWORD_UNSAFE_PRODUCTS,,"886,909","878,840","886,907",,0,,,,0,,0,0,,0,,2,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_GOODS_SERVICES_NOT_PERMITTED,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_STOLEN_GOODS,Added category to capture own initiative actions taken against our Commerce Policies on stolen goods,43,0,43,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_VEHICLE_ACCESSORIES,Added category to capture own initiative actions taken against our Commerce Policies on vehicle parts and accessories,22,0,22,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_NUDITY_SEXUAL_ACTIVITY,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_VIOLENCE,,"431,462","337,603","211,266",,"179,328",,,,0,,0,0,,141,,"40,727",,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_COORDINATED_HARM,,"2,388","1,459","2,365",,0,,,,0,,0,0,,0,,23,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_INCITEMENT_VIOLENCE_HATRED,,"43,264","32,267","42,299",,172,,,,0,,0,0,,0,,793,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_HUMAN_EXPLOITATION,,"110,437","77,314","84,251",,0,,,,0,,0,0,,64,,"26,122",,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_HUMAN_TRAFFICKING,,"80,923","42,511","67,062",,0,,,,0,,0,0,,77,,"13,784",,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_TRAFFICKING_WOMEN_GIRLS,,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
